t,elapsed,x,y,dx,dy,dz,xy,xyz,yaw_deg
1781078615.6668282,83.06784272193909,181.69694510657217,-94.46641280659392,-0.29535166795406553,-0.0634168485735529,1.6362291847463248,0.3020832740259704,1.663881080324514,-0.0892072586655189
1781078615.7658064,83.1668210029602,181.61098419656022,-94.55940297365022,-0.30199106271655296,-0.07034581143263097,1.640442126463946,0.3100760151104698,1.6694901932698918,-0.0878241386676966
1781078615.866654,83.26766848564148,181.51453711702084,-94.66456724798951,-0.2854053677860975,-0.041756293426388424,1.6447709598749953,0.2884437761537389,1.6698716484957583,-0.09122159391127369
1781078615.9697685,83.37078309059143,181.41492674274897,-94.7697502108671,-0.2846088860544569,-0.04156279514666039,1.6482074369568567,0.2876276828845966,1.6731160865885704,-0.1003482476371945
1781078616.0685375,83.4695520401001,181.3425931784035,-94.8483484085434,-0.3026293773845907,-0.05079653384737526,1.6423473327509583,0.3068628812793958,1.6707691609858257,-0.09269627640121243
1781078616.1680887,83.5691032409668,181.2387924874018,-94.95574693438914,-0.2959997434945194,-0.044574889554553465,1.6408325050690284,0.29933721607515146,1.6679130908469797,-0.09668844688757786
1781078616.2673423,83.66835689544678,181.14339739299209,-95.05426994939963,-0.3005158786319839,-0.04818472021524656,1.640603624172616,0.3043543339139019,1.6685957605784862,-0.10074670964268077
1781078616.3720646,83.77307915687561,181.04903379670318,-95.15724105950436,-0.2933050852321344,-0.03349034731819245,1.6385745962158769,0.29521090153739715,1.6649553098358365,-0.10383843812438873
1781078616.4871902,83.88820481300354,180.9357998799467,-95.28346173489022,-0.2705283576786144,0.00558343748939194,1.6436459698818973,0.27058596985521305,1.6657697444099195,-0.10483467676763467
1781078616.5550215,83.95603609085083,180.87918735124032,-95.34767408389897,-0.30488098711356315,-0.023261288493898746,1.6426647779786347,0.3057670744958277,1.6708803298433237,-0.10304495854205345
1781078616.6872077,84.08822226524353,180.7617777293992,-95.47387242219783,-0.29706685277147926,-0.01118040356162453,1.6501856195631128,0.29727717106995033,1.6767487275833093,-0.10699945014885004
1781078616.7875633,84.18857789039612,180.64331756243666,-95.60007005610828,-0.27413037538866547,0.021455482268876835,1.6475691304344664,0.27496872627649993,1.6703568002048856,-0.10151215231902104
1781078616.8865232,84.28753781318665,180.5437277949513,-95.7052366630514,-0.2820098124620358,0.010893054258687584,1.6534881867302873,0.2822201143716644,1.677400183800088,-0.09991970098891274
1781078616.9871764,84.38819098472595,180.44309269650563,-95.81151023864402,-0.2745133245536522,0.029217836323113033,1.645813009986923,0.2760638464502424,1.6688054743316008,-0.09518845118134966
1781078617.0882807,84.48929524421692,180.3435036352263,-95.9166760514151,-0.2756775216108167,0.02867245676898733,1.649436778894992,0.2771645823308811,1.6725614766788508,-0.09532726732352392
1781078617.1841738,84.58518838882446,180.25123211810592,-96.00968265229493,-0.2846875573334273,0.022403028679804038,1.6446613223132582,0.28556768198537735,1.669269231163055,-0.10746524288236611
1781078617.2851286,84.68614315986633,180.14636384628227,-96.10824448672943,-0.2983052641180848,-0.008473636658237638,1.653104701169022,0.2984255905896412,1.6798252844108217,-0.10718033457194892
1781078617.3853223,84.78633689880371,180.04256008751327,-96.21010801032347,-0.2852193543904491,0.005092188539052245,1.6480322279457391,0.2852648076840567,1.672538858995754,-0.10774379778873394
1781078617.491294,84.89230847358704,179.93038822734735,-96.32302157371198,-0.28094178986486895,0.011077115368863133,1.6498237368535413,0.2811600821193707,1.673609678050039,-0.1015211563860955
1781078617.5873728,84.9883873462677,179.83182911915992,-96.42931304127391,-0.29115653534762487,0.005330889598369026,1.6548990566905615,0.2912053338445962,1.6803248002379936,-0.11258613399192384
1781078617.6879063,85.0889208316803,179.73433454691477,-96.53558812254755,-0.28897909004629696,0.012607815175570636,1.655209898462915,0.28925399130779017,1.680293926507235,-0.10554104057084543
1781078617.7555726,85.15658712387085,179.67667953425396,-96.59868876846984,-0.32228759881721203,-0.01725488251317131,1.6595316771927642,0.32274917090816446,1.6906248593133062,-0.1063427035621626
1781078617.887343,85.2883574962616,179.54143326122457,-96.74704900862754,-0.2869168663433186,0.03218562636806155,1.6564272179501123,0.2887164746545895,1.6814007050976643,-0.11407885997505214
1781078617.9864984,85.38751292228699,179.44392024715467,-96.85112724483588,-0.28144469657948434,0.038219789050288,1.6633398865672482,0.2840279379000709,1.6874156120391066,-0.11556613062987614
1781078618.084388,85.48540258407593,179.3453757378563,-96.95296988402998,-0.28567782648627826,0.03710382689419589,1.6601454131290672,0.2880772717798448,1.684954393225407,-0.10592176459913354
1781078618.1852088,85.58622336387634,179.24369298351033,-97.05371062382504,-0.28787177187899715,0.032458559433820255,1.6601757411561804,0.28969590111921195,1.6852617620561932,-0.11029417825114443
1781078618.2850876,85.68610215187073,179.15455119169948,-97.14452785618965,-0.29461237267088336,0.017860643965860845,1.6642301598334108,0.2951532699016609,1.6902004252847598,-0.12627187576789953
1781078618.3871205,85.7881350517273,179.04968309703503,-97.25415829305334,-0.28813334679057334,0.025895890777832165,1.6651003879168422,0.2892946986930701,1.6900445924687113,-0.11826233732671933
1781078618.4518843,85.85289883613586,178.99200743602287,-97.31395283072004,-0.3373010976425519,-0.011998181345603598,1.6672201170941134,0.3375144246198558,1.701040536163022,-0.10613300855479667
1781078618.5890248,85.9900393486023,178.86306265380318,-97.4512237155801,-0.29359100045925857,0.035704190761023824,1.669239769037218,0.29575406132218696,1.6952379984308967,-0.10769124272631843
1781078618.6585634,86.05957794189453,178.79805274043224,-97.51988115212701,-0.3317816233066253,-0.0002557287831592703,1.670359253667178,0.33178172186121097,1.702991235230752,-0.11976442485144707
1781078618.7864006,86.18741512298584,178.6795597273642,-97.64501130899417,-0.2926848476953694,0.03822676157028582,1.676516786562883,0.2951706377175973,1.7023026290873629,-0.130246348738684
1781078618.891389,86.29240345954895,178.59777061760659,-97.73026957364335,-0.3087711243012734,0.021274814596708325,1.6714299018251182,0.309503190514083,1.6998441521661687,-0.11640141307393956
1781078618.9511442,86.35215878486633,178.5338234947876,-97.7955836010325,-0.33012802877627223,-0.002833798214950889,1.6749912305523618,0.33014019112496784,1.707216497174083,-0.10529649378049705
1781078619.084771,86.48578548431396,178.434234347356,-97.89521284357586,-0.32723397815348676,-0.0038887108989769104,1.671635986109021,0.32725708323978636,1.703368447689839,-0.11032597042693262
1781078619.1866128,86.58762741088867,178.3283739179537,-98.00257719871387,-0.3248561824585465,0.00437237542134028,1.664567410021489,0.3248856059421002,1.695976214294886,-0.10736735175875192
1781078619.2913027,86.69231724739075,178.23092059743678,-98.0977449202359,-0.3014956021144428,0.017240813955012868,1.659864173727809,0.3019881516884094,1.6871117091008774,-0.10188122145673151
1781078619.3520434,86.75305795669556,178.18795802529903,-98.14089839511755,-0.3502628200135973,-0.032615935754620295,1.6617205493232898,0.35177811522183583,1.6985473282756425,-0.10718637439607948
1781078619.4946995,86.89571404457092,178.06115127897976,-98.2692805461005,-0.3137904141327681,0.006945862069983377,1.6638947664690238,0.3138672792782155,1.693239044814558,-0.10416710711019901
1781078619.5677414,86.96875596046448,178.00245127536334,-98.32795151456972,-0.3528282908344238,-0.032715114184455274,1.6566712422441159,0.35434175806591395,1.6941421682928222,-0.11573745532444871
1781078619.6914947,87.09250926971436,177.90182650488322,-98.42645288555994,-0.34491697095526774,-0.024653874529349196,1.6537992242137256,0.34579694964280105,1.6895642646529272,-0.11345645589312013
1781078619.7509441,87.15195870399475,177.8431529588345,-98.48287521021844,-0.3640483569697892,-0.04566319204762692,1.657026930411126,0.36690098571737517,1.6971607411874987,-0.10725105682069953
1781078619.9009674,87.30198192596436,177.72370808666912,-98.60348394206687,-0.3193548010328868,-0.004100371444806683,1.6578405112486714,0.3193811234070356,1.688324454222587,-0.10003873619601171
1781078619.9568026,87.35781717300415,177.68493505171566,-98.64443060707492,-0.37510119512188567,-0.051493582064154,1.6544255372775833,0.37861919599468896,1.697196616179718,-0.11662235124821449
1781078620.0587225,87.45973706245422,177.60111066374768,-98.73184679580407,-0.36498838402280853,-0.03781628778941126,1.6555672158365593,0.36694221901241175,1.695744496746656,-0.11303709722041375
1781078620.1953833,87.5963978767395,177.49528539583923,-98.8391756849339,-0.3174706813568946,0.006273211152816316,1.654681594842941,0.31753265454025154,1.6848733385662429,-0.09986931291944225
1781078620.2682462,87.66926074028015,177.45023019599338,-98.88453905947588,-0.35917842016604595,-0.04170698886163393,1.6504033589798037,0.36159177318196983,1.6895501939169193,-0.10629300978004465
1781078620.3928487,87.79386329650879,177.35382198906143,-98.98191621514853,-0.33438385570445917,-0.0031462167793847584,1.6423255794787124,0.3343986567494006,1.6760237977564316,-0.1098244918944444
1781078620.449567,87.85058164596558,177.31819304138187,-99.01954109578956,-0.3753118278783063,-0.04352925998074397,1.6508193251717476,0.37782769170592384,1.6935047118270237,-0.11691880496230385
1781078620.599247,88.00026154518127,177.20813925719034,-99.12801100257951,-0.33668334083699847,-0.006464776892244117,1.6539759687707263,0.33674540136047737,1.6879081641512643,-0.11346927004430328
1781078620.6615078,88.06252241134644,177.16518069781483,-99.17116198218174,-0.36892057679469303,-0.03653732458263903,1.64764330382116,0.37072546185848376,1.6888356417061114,-0.11167001644240528
1781078620.795056,88.19607067108154,177.06670957839395,-99.2696138593535,-0.3359567345162304,-0.006885547599708275,1.6443493304291574,0.3360272879284609,1.6783322253699875,-0.09878463723142769
1781078620.860935,88.26194953918457,177.0174572458208,-99.31941106652037,-0.3534914005855967,-0.02625814501665502,1.6484456912070549,0.35446531631131767,1.68612539786541,-0.11359549842590438
1781078620.9961617,88.39717626571655,176.92838742218896,-99.41014934673464,-0.3315554573609347,0.001981639330367102,1.644877574741005,0.33156137923505846,1.6779616157964117,-0.10684942317979945
1781078621.059714,88.4607286453247,176.8812141164036,-99.45885886582884,-0.36067196240819044,-0.026922529865927913,1.6490503586334688,0.36167538910154906,1.6882464785661273,-0.11663896962042092
1781078621.166801,88.56781554222107,176.80474073492715,-99.53186634835147,-0.3537941016899424,-0.02571394723547371,1.6514977046184418,0.3547273227043866,1.689164332394277,-0.10684140616952528
1781078621.263702,88.66471648216248,176.7355862617075,-99.59713936786228,-0.35158500016444805,-0.020940859729350336,1.6507127831999235,0.3522080804678383,1.6878694335067737,-0.10924655773175278
1781078621.3677058,88.76872038841248,176.66957930216853,-99.66352327645389,-0.36203762354088553,-0.027669164957131898,1.6499069833621691,0.36309340884758146,1.6893874266419204,-0.11105272378880908
1781078621.46751,88.8685245513916,176.61195896812168,-99.72326822634153,-0.37082400472516497,-0.03082148224157777,1.651441434928352,0.37210268239825556,1.6928435306448708,-0.10321848934680596
1781078621.5676997,88.96871423721313,176.54073136231287,-99.79517104538614,-0.372749342492142,-0.0299072113217278,1.6540363189016538,0.37394720699233286,1.6957808401627552,-0.101942499768942
1781078621.6657238,89.06673836708069,176.48311342073342,-99.85269963019336,-0.374791000797984,-0.029343088723891242,1.656143000018385,0.37593790861658605,1.6982752861785715,-0.10724621650218322
1781078621.7663703,89.16738486289978,176.41186494104502,-99.92129767785406,-0.37099522326684564,-0.03395759528480369,1.657316821136111,0.3725460695864918,1.698672899526288,-0.10080678964424958
1781078621.8677995,89.26881408691406,176.3479361828013,-99.98437754074885,-0.37443199404000893,-0.03320938173312982,1.6639778388686974,0.37590182387941934,1.705908681448692,-0.10696279239290091
1781078621.9663517,89.36736631393433,176.28402593021144,-100.04633349670765,-0.37211762514994007,-0.031170492357020407,1.6580789541965473,0.37342084374203105,1.6996084681156793,-0.10702182507460577
1781078622.0684962,89.46951079368591,176.22745071448966,-100.10164744297016,-0.3802772752775354,-0.0409935161649031,1.6620792245219045,0.38248042362984885,1.7055200447509855,-0.10809146772384953
1781078622.164218,89.56523251533508,176.16142451803742,-100.16472815417976,-0.37287072062292737,-0.035881183879965306,1.6615435882449547,0.3745931575115715,1.7032460565908873,-0.1124318548865224
1781078622.2645237,89.66553831100464,176.08807860233472,-100.2333254774452,-0.3659997657748306,-0.03356375204332096,1.6640964549918236,0.3675355139281868,1.7042005062535368,-0.09905775557056551
1781078622.3665054,89.7675199508667,176.0241499074133,-100.29640697233071,-0.36303472315924523,-0.030460196184037613,1.6557970320924547,0.36431035364216574,1.6954013817550877,-0.10307923815846448
1781078622.4649758,89.86599040031433,175.96757630409644,-100.35171931903875,-0.36802883088677163,-0.03095349614673637,1.6558766145075485,0.3693282270387548,1.6965643818495573,-0.1106375634431679
1781078622.566921,89.96793556213379,175.9036267002093,-100.41260299901246,-0.36527037279844876,-0.03367852265819238,1.660781884836747,0.3668196943087382,1.700809559337745,-0.11941327574461254
1781078622.6801553,90.0811698436737,175.82607067076722,-100.48454145035282,-0.3522499629262654,-0.020616759104370885,1.6594367785469863,0.352852783944697,1.6965363270887903,-0.11473003246348301
1781078622.7971532,90.19816780090332,175.75585448077675,-100.55205335264945,-0.34941453274240075,-0.022845069225382986,1.6607910509835822,0.3501605530031942,1.697303546189265,-0.10073387787705147
1781078622.8645904,90.26560497283936,175.71182526213806,-100.59522703193146,-0.3647192266817001,-0.03665216157621387,1.6594655672749945,0.3665562647936961,1.6994674060513268,-0.11801515878064932
1781078622.9651792,90.3661937713623,175.64892477984048,-100.65721846315705,-0.3757793606432074,-0.048226462476506526,1.6611215206811687,0.37886134609961947,1.7037783382936096,-0.12464217433266656
1781078623.0753357,90.4763503074646,175.5796982055575,-100.72588973621198,-0.3681944110348354,-0.03435360171765467,1.659808931580637,0.369793583324893,1.7005037440779482,-0.13920318968947215
1781078623.1749299,90.57594442367554,175.51468486386852,-100.79122292230734,-0.3714952557659217,-0.0416512848901931,1.6633811349960668,0.37382289200849056,1.7048696005414594,-0.13397113704111338
1781078623.2678416,90.66885614395142,175.45071825636018,-100.85655456884665,-0.35436193689000106,-0.02713245224269656,1.6704728391405927,0.35539914502026493,1.7078606672054861,-0.1243939662318607
1781078623.36591,90.76692461967468,175.39407149665374,-100.91415568356297,-0.3642583427005093,-0.03587556754519028,1.6675400621234098,0.36602075975770987,1.7072378438167766,-0.12927344798460536
1781078623.4676278,90.86864233016968,175.3311356916355,-100.97840123154394,-0.3631240062096879,-0.03503406231259021,1.6683403659456677,0.36481012788558365,1.707760523624908,-0.13560237236054426
1781078623.5753157,90.97633028030396,175.2587649982409,-101.04818035838923,-0.348781862002312,-0.02907824286408811,1.6717284364444684,0.3499919020061217,1.707972569067469,-0.13576405981586226
1781078623.6658466,91.06686115264893,175.20002318461445,-101.10578149846762,-0.35247702675869164,-0.038280208143007144,1.6724288633169988,0.35454961391619,1.7095975349724588,-0.13571465699073387
1781078623.7678876,91.16890215873718,175.1287201279345,-101.17775689309171,-0.34713734526093276,-0.0356091179513669,1.6720013863839127,0.34895894565991914,1.7080283902282798,-0.13353130153890852
1781078623.8674805,91.26849508285522,175.06475369688084,-101.24419565786039,-0.34092202250164405,-0.024968474796807527,1.6749561230892014,0.3418351213089291,1.7094821626546146,-0.12733599692403985
1781078623.965459,91.36647367477417,175.00810782696968,-101.30511861715979,-0.34603604970516244,-0.026645130170180664,1.6694187606120594,0.34706038474210726,1.7051128727860934,-0.1380579507795646
1781078624.0677161,91.46873068809509,174.93678634862337,-101.37932657224411,-0.3445043484336736,-0.022656320870609647,1.6757538665039855,0.3452485408587588,1.7109493201343398,-0.1342046013399414
1781078624.1683888,91.56940340995789,174.86755985699028,-101.4446784902152,-0.3349159999720541,-0.019715693301279202,1.6709243687550608,0.33549580563642084,1.704272772093461,-0.13475947257997492
1781078624.2682786,91.66929316520691,174.7952051948891,-101.50890332695022,-0.32648916647704596,-0.02869716180887849,1.673343880938792,0.32774792588628415,1.7051388350507004,-0.1351071151364687
1781078624.3754566,91.77647113800049,174.72496720496292,-101.57532204950597,-0.3288391788750289,-0.03085627389130252,1.6770123370479557,0.330283688973068,1.7092272212355806,-0.12553265978104067
1781078624.4667537,91.86776828765869,174.65366174286896,-101.64286716205463,-0.3200722379592946,-0.02375445186184777,1.6775194040784536,0.3209525066042142,1.7079466802436363,-0.13035131015059964
1781078624.5652778,91.96629238128662,174.59390709211476,-101.70596637439519,-0.33329379021051864,-0.031878621489397574,1.6753582352076213,0.33481486989223985,1.7084865271283098,-0.1284845265819737
1781078624.6687284,92.06974291801453,174.51842698345675,-101.78456460499096,-0.33276593672869126,-0.026348795992035434,1.6734679824098957,0.33380747100260244,1.706435617258442,-0.13053610155699324
1781078624.7686067,92.16962122917175,174.45552585609346,-101.84876937906876,-0.33452861726610195,-0.026512133388408188,1.6711301787272157,0.33557754541502754,1.7044906462751948,-0.1288136886020786
1781078624.8676238,92.26863837242126,174.38423900900742,-101.92072552644503,-0.33467689790592203,-0.029296441250721728,1.6677840380203461,0.3359567047431677,1.7012849570067146,-0.12634859992136813
1781078624.9662547,92.36726927757263,174.31295592636621,-101.99379087977192,-0.32001511518359393,-0.0172122369083354,1.667100075875799,0.32047766699936764,1.6976243983963155,-0.12557108699222705
1781078625.068613,92.46962761878967,174.2416713366243,-102.06685475513666,-0.3224057580059423,-0.01595317792964579,1.6654472196682375,0.3228002117122,1.6964416931277373,-0.12978045791472417
1781078625.1747427,92.57575726509094,174.1577869089324,-102.14325833772493,-0.31253349704903144,-0.015154226725499598,1.6664176363463963,0.3129006829096811,1.6955396120679855,-0.13880747328453266
1781078625.2686615,92.66967606544495,174.07390247572735,-102.2207674037938,-0.2967143798956329,-0.010253013841079905,1.6692435692406904,0.2968914743297209,1.6954405448086567,-0.13569121235617201
1781078625.3693717,92.77038621902466,174.0068080451372,-102.28497219014486,-0.30679307925541366,-0.022441114436773546,1.669221082154548,0.30761273883924717,1.6973286712376547,-0.1287751781083732
1781078625.4770672,92.87808179855347,173.9250395349663,-102.36578596941416,-0.29229279123219953,-0.006720355734515238,1.6662919978851622,0.29237003777321063,1.691747398757756,-0.12572373134959408
1781078625.580234,92.98124861717224,173.85166052402647,-102.44106459054193,-0.30212861570143446,-0.010989445855187796,1.6661767723001115,0.3023284114102893,1.6933834488674697,-0.13202569565327005
1781078625.6670926,93.06810712814331,173.78668424555562,-102.50968181030892,-0.3039283884374129,-0.01429653612109405,1.6741361432032924,0.30426445116579864,1.7015606607531861,-0.12349722505055662
1781078625.7703433,93.17135787010193,173.71225396565757,-102.58606752380737,-0.3028542822447662,-0.009063875858927872,1.670067357651082,0.3029898845169234,1.6973296230288464,-0.13065062530154617
1781078625.8640845,93.2650990486145,173.6461909813755,-102.65472189653276,-0.3183611097334449,-0.026315881813332,1.671072481152442,0.31944689985398794,1.7013317016652874,-0.1357526465534741
1781078625.968047,93.36906147003174,173.56442169204655,-102.73885440710156,-0.31906708954184637,-0.022502582427179618,1.6698750372580804,0.3198596158388811,1.7002331645695752,-0.13799372228989165
1781078626.0659006,93.46691513061523,173.49628123829908,-102.8074894599098,-0.3371962110561526,-0.03745186980331994,1.666576150415421,0.3392696969998798,1.700758652024406,-0.13222164638860157
1781078626.1662579,93.56727242469788,173.41556249707466,-102.89383821823908,-0.3287503095682496,-0.025870754698985365,1.6701647894271376,0.32976667810728694,1.7024090242453809,-0.13449798559469944
1781078626.2679787,93.6689932346344,173.34534306425317,-102.97241850952244,-0.33764594658410374,-0.02229069443465903,1.674784566402204,0.3383809396273005,1.7086266427052088,-0.13636489141491634
1781078626.3635948,93.76460933685303,173.27825084085148,-103.04326442144726,-0.3465058957422116,-0.028634263781157188,1.673220555551201,0.34768700989021906,1.7089626339874933,-0.13074286054367285
1781078626.4667017,93.86771631240845,173.2100904314934,-103.11302503892625,-0.36589004405701075,-0.046734419358671175,1.6743124164741747,0.3688626170986068,1.714462510016601,-0.13759309011512946
1781078626.5719151,93.97292971611023,173.1199354212063,-103.20822999359098,-0.3355447719242193,-0.016694883622704992,1.678493579404813,0.33595983852962547,1.7117855324800575,-0.12823528738381212
1781078626.6682131,94.06922769546509,173.04445679522317,-103.28793517904028,-0.3341901858678682,-0.008729452227285606,1.6740205135374067,0.3343041783564614,1.7070746800918322,-0.1342658109538501
1781078626.7668436,94.1678581237793,172.96792907939948,-103.36653260360566,-0.32625930008921955,-0.0010983065185712348,1.6718897721032266,0.32626114873198764,1.7034264725063113,-0.12913612939118355
1781078626.8720124,94.27302694320679,172.89141908040196,-103.44511073246252,-0.33394465672643037,-0.008100499583534315,1.6748378817226754,0.3340428892367509,1.7078251028436533,-0.1202669536413341
1781078626.9651775,94.36619210243225,172.8222487178732,-103.51483422703659,-0.3388095242618476,-0.011887078875403745,1.6801355000008977,0.3390179882760347,1.7139978105989506,-0.11888782002133914
1781078627.066889,94.46790361404419,172.74575941102864,-103.59229061807112,-0.33548956450133005,-0.006286825916404837,1.6788593567068038,0.3355484645612244,1.7120635244264093,-0.12112324048612146
1781078627.1670494,94.5680639743805,172.6671749167841,-103.66974702944418,-0.34102045369871803,-0.011796933653229758,1.6788356701983196,0.3412244385803839,1.7131617918383364,-0.1158023223200156
1781078627.2662537,94.6672682762146,172.58229971967322,-103.74830818183851,-0.32861026132886195,-0.010707883686777109,1.683568090416155,0.3287846751654835,1.7153719356720196,-0.12290192346368353
1781078627.3704963,94.77151083946228,172.49216001863178,-103.83242146358357,-0.30831537495319594,0.003277086650257388,1.6822039521411174,0.3083327905517723,1.7102278346257371,-0.12471199525366944
1781078627.4687266,94.86974120140076,172.41986021287644,-103.90101796881488,-0.3173581202027549,-0.0064625173156542814,1.6846821235122975,0.31742391307001644,1.7143254643942571,-0.11666815637270682
1781078627.5749695,94.9759840965271,172.3360526620377,-103.9873104553045,-0.31836512676315465,0.0010037507457809625,1.6797968357706028,0.31836670908636033,1.7097001991341667,-0.11098101348860966
1781078627.6677475,95.0687620639801,172.2606124826432,-104.06587314917651,-0.333392889856583,-0.00629520005094264,1.6803450212637439,0.3334523182564564,1.7131111578168117,-0.11738204046766983
1781078627.769533,95.17054748535156,172.18307415624318,-104.14332888728975,-0.33477921939382327,-0.0060192605008779765,1.6784609922698013,0.3348333275450864,1.7115328392427183,-0.11858249188698847
1781078627.8645713,95.26558589935303,172.11287324979537,-104.21192616215457,-0.3399770137019402,-0.013360338685757256,1.6767999927403325,0.34023942819063074,1.7109708016647935,-0.12232784430298024
1781078627.9667213,95.36773586273193,172.03003718671218,-104.29829118883103,-0.3350188031449761,1.440407550035161e-05,1.6744631607073817,0.3350188034546265,1.7076488149600093,-0.14136567418703
1781078628.0642407,95.46525526046753,171.96292882529798,-104.36915951061482,-0.35505879955104547,-0.011397403091066849,1.6766054118099147,0.3552416810227225,1.7138268170518698,-0.13256974696957424
1781078628.1761844,95.57719898223877,171.88007652321292,-104.45554536961298,-0.3417696127590091,0.001852733012583485,1.6821996673739974,0.34177463455478807,1.716567977604804,-0.13945432005277533
1781078628.2707543,95.6717689037323,171.80457489142827,-104.5330519591269,-0.3393674480722666,-0.0040759025195313825,1.6836930040362597,0.3393919235816187,1.7175590265353546,-0.1327600916064779
1781078628.3731627,95.77417731285095,171.72488218098792,-104.61056087813358,-0.3421302831002606,-0.0011102396849764773,1.6854579907150675,0.34213208450307986,1.7198322597601474,-0.130206289827376
1781078628.4708297,95.87184429168701,171.6462200726929,-104.69030154690084,-0.3312345624478894,0.008809760481568674,1.6858546146071056,0.33135169720372243,1.7181093471696904,-0.1372388857806481
1781078628.5685222,95.96953678131104,171.56967531523566,-104.77002598839553,-0.33848996888238503,0.005411586113623912,1.6859393685428996,0.3385332248070537,1.7195918988821428,-0.13364264889688418
1781078628.6786904,96.0797049999237,171.48582857942043,-104.85635627867651,-0.33256448913658687,0.010050235455437928,1.6919506433601434,0.33271631560142756,1.7243541185714124,-0.11543924432962384
1781078628.7511945,96.15220904350281,171.43446118272055,-104.91170708633905,-0.3634770459419485,-0.015750989865480847,1.69705113645313,0.3638181642090288,1.735611193886836,-0.126244155310073
1781078628.883349,96.28436350822449,171.33803036927873,-105.01131699483697,-0.3449604608982497,0.011983520960697547,1.6930132497295427,0.3451685448556232,1.7278411929681312,-0.11308153215584264
1781078628.983544,96.38455867767334,171.26152184401056,-105.08657413525732,-0.3446674980469311,0.01049780682173207,1.688242503231739,0.3448273309324504,1.7230985572149278,-0.11478190436977494
1781078629.0443869,96.44540143013,171.21646134760726,-105.13194480536743,-0.3718564492015446,-0.018020255264232787,1.6872788227855247,0.37229282616318166,1.7278633551971274,-0.11918391800428005
1781078629.1828396,96.58385419845581,171.1106199172484,-105.23818292941678,-0.3455532429218522,0.013064528852993362,1.684701383303798,0.34580012378245223,1.7198245481774268,-0.11098931715433862
1781078629.2857127,96.68672728538513,171.02993660040545,-105.32449466060241,-0.34980426194633196,0.016144573578685595,1.6836908580877459,0.3501766253362089,1.7197204931441927,-0.11289483613463226
1781078629.3491445,96.75015902519226,170.9869563732859,-105.37209553659552,-0.3733540708418559,0.002787267842521146,1.6868935534820644,0.3733644748449047,1.7277184064122133,-0.12241753264803454
1781078629.4791741,96.88018870353699,170.89367264391066,-105.47502865246031,-0.3604204249247118,0.023888672552544676,1.6943343315900918,0.36121122820204876,1.732409414250591,-0.11767541023464506
1781078629.5847492,96.98576378822327,170.82030841370607,-105.55139352975283,-0.366078298173079,0.02502316339401034,1.6960878571567728,0.3669325266306342,1.7353251851725642,-0.11171018548591509
1781078629.6532419,97.05425643920898,170.76894098014895,-105.60342331647499,-0.3923001340406813,-0.003325832890268998,1.6965965077909286,0.39231423162147777,1.741364455414525,-0.12100154307798824
1781078629.7802532,97.18126773834229,170.67356143253653,-105.70082076967073,-0.3747000372418654,0.02276776574298367,1.6895580649689657,0.3753911147936012,1.7307584880530438,-0.12150484388284444
1781078629.8480334,97.24904799461365,170.63686900203743,-105.73735230990734,-0.40476318766269515,-0.011461656409238685,1.691699429106608,0.40492543468459674,1.7394860062944264,-0.12002396883248355
1781078629.9845097,97.3855242729187,170.5184086917202,-105.8569093497006,-0.36227629036224585,0.03255547253485247,1.6923194789756912,0.36373612599052874,1.7309677028388348,-0.12184889776992536
1781078630.0837202,97.48473477363586,170.45238474588294,-105.92552739475248,-0.3777898044571941,0.01940006419968654,1.6880809356302828,0.37828758748174246,1.729947613103116,-0.1099520253885684
1781078630.1804402,97.58145475387573,170.37900334797502,-106.00080677863401,-0.37287588985344655,0.02780814454042968,1.6902540634026348,0.3739113827323007,1.7311177085876914,-0.11893368943336548
1781078630.2835097,97.68452429771423,170.29094131752973,-106.07829423471135,-0.36457867082719986,0.0247736860420531,1.6958472404220277,0.36541940663057015,1.7347706492759338,-0.12151533071794673
1781078630.3854108,97.78642535209656,170.21441208888086,-106.13917951670496,-0.3581301107556669,0.01473764276879308,1.6937913009683527,0.3584332215967806,1.7313010557324546,-0.12080440777898305
1781078630.4519963,97.85301089286804,170.15465734143834,-106.18678060854793,-0.3715250711846352,-0.0154231378646017,1.6925679099298072,0.3718450641064619,1.7329324514892364,-0.11721244750433524
1781078630.598226,97.99924063682556,170.04353523575506,-106.29748301649008,-0.34223217243368254,0.018274141410444145,1.689876061120152,0.3427197165220681,1.7242789525015743,-0.11993515225688291
1781078630.663244,98.06425857543945,169.99950736058946,-106.34176371597192,-0.37780031411847403,-0.008932124476061176,1.691693465929627,0.37790588801403124,1.7333896396553972,-0.12366274791142233
1781078630.807597,98.20861148834229,169.88945275383028,-106.45244838516334,-0.3303395400280067,0.034845852256879084,1.6957964746314944,0.33217231240039147,1.7280231851737489,-0.1107378293965332
1781078630.8845918,98.28560638427734,169.83808603961376,-106.50447596746312,-0.35469569139539203,0.014340003307012239,1.697583894839789,0.3549854492641921,1.7343026694348158,-0.12254795603963675
1781078630.979071,98.38008546829224,169.7636741238514,-106.57641358355067,-0.3443549323004902,0.01763701099798709,1.6980333271533041,0.3448062986034598,1.7326882476891041,-0.10879037352415605
1781078631.087647,98.48866152763367,169.684001481822,-106.65722652348711,-0.3435423042707839,0.02273209097748463,1.696696736270223,0.344293570639779,1.7312763724067615,-0.12630729272071656
